Age,Education_Level,Time_Spent_on_Videos,Quiz_Attempts,Quiz_Scores,Forum_Participation,Assignment_Completion_Rate,Engagement_Level,Final_Exam_Score,Feedback_Score,Dropout_Likelihood,Gender_Female,Gender_Male,Course_Name_Machine Learning,Course_Name_Python Basics,Course_Name_Data Science,Course_Name_Web Development,Learning_Style_Visual,Learning_Style_Reading/Writing,Learning_Style_Kinesthetic
23,1,53,1,34,28,56,2,50,2,0,1,0,0,0,0,0,0,0,0
16,1,420,3,34,1,54,1,52,4,0,1,0,0,0,1,0,1,0,0
28,2,210,1,30,46,89,1,58,1,0,0,1,0,1,0,0,1,0,0
34,0,365,3,83,32,71,1,74,4,0,0,0,0,0,1,0,0,1,0
49,2,417,2,92,30,57,0,59,5,0,0,1,0,0,0,0,0,0,0
16,0,150,3,98,11,81,1,41,5,0,1,0,0,0,0,1,0,1,0
25,1,264,3,84,19,97,1,60,3,0,1,0,0,1,0,0,0,1,0
28,0,210,1,60,29,94,1,75,3,0,0,1,0,0,0,1,0,1,0
29,0,394,1,43,37,54,1,74,3,0,0,1,1,0,0,0,0,1,0
26,0,488,3,71,30,88,1,99,1,1,0,1,0,0,1,0,0,0,0
49,1,344,3,83,16,60,2,30,3,0,1,0,0,1,0,0,0,0,0
31,2,204,1,73,31,92,1,79,4,0,1,0,0,0,0,1,0,1,0
29,0,225,4,81,31,64,2,69,4,0,0,0,0,1,0,0,0,0,0
33,0,44,4,39,1,63,2,95,2,0,1,0,0,1,0,0,0,0,1
24,0,394,2,82,11,82,1,64,2,0,0,0,1,0,0,0,0,0,1
17,2,305,3,98,15,51,2,78,1,0,0,1,0,1,0,0,1,0,0
35,1,45,1,94,38,54,1,54,1,0,1,0,1,0,0,0,0,0,0
28,2,416,3,49,23,73,1,94,4,0,0,1,0,0,0,1,1,0,0
15,1,236,4,63,45,41,0,39,1,0,1,0,0,0,0,1,0,0,0
40,1,414,4,44,43,66,1,66,5,0,0,1,1,0,0,0,1,0,0
37,1,167,1,82,4,83,1,92,2,1,0,1,0,0,1,0,0,1,0
39,1,360,3,73,10,63,2,46,3,1,0,0,0,1,0,0,0,0,0
43,1,379,3,51,14,42,0,78,4,0,1,0,0,0,0,0,0,0,0
40,0,463,3,61,45,60,0,96,1,0,1,0,0,0,0,1,0,0,1
23,1,108,3,45,29,47,2,49,1,0,0,0,0,0,1,0,1,0,0
29,1,426,2,98,20,44,1,96,4,0,0,1,0,1,0,0,0,1,0
20,2,184,3,31,42,96,2,47,1,0,0,1,0,0,1,0,0,1,0
28,0,458,1,50,35,42,1,69,4,0,1,0,1,0,0,0,0,0,0
24,0,364,1,90,2,70,1,66,1,0,0,1,0,0,0,1,0,0,0
17,1,332,2,82,32,47,2,37,2,1,0,1,0,0,0,1,0,0,0
44,0,394,4,32,34,95,1,40,1,0,0,1,0,0,0,1,0,1,0
28,2,390,2,31,32,45,2,78,3,0,1,0,0,0,1,0,1,0,0
47,1,60,1,44,6,48,1,95,4,0,1,0,1,0,0,0,0,0,0
28,1,235,3,93,25,95,1,35,4,1,0,0,0,1,0,0,0,1,0
19,1,434,3,84,37,90,0,72,4,1,1,0,1,0,0,0,0,1,0
40,1,190,2,41,19,45,1,46,2,0,0,1,1,0,0,0,1,0,0
40,1,84,3,30,11,60,1,94,4,0,1,0,1,0,0,0,0,0,1
40,0,200,4,60,21,41,2,43,4,1,0,1,0,0,0,1,0,0,1
29,1,245,3,64,30,72,0,39,2,0,1,0,1,0,0,0,1,0,0
16,1,341,4,62,25,86,1,90,4,0,1,0,0,1,0,0,0,1,0
39,0,272,2,38,19,76,2,75,1,0,0,1,1,0,0,0,0,0,1
19,0,484,4,49,39,83,2,54,5,0,1,0,0,0,0,1,0,1,0
41,1,12,2,65,33,43,1,56,3,0,0,1,0,0,0,0,0,0,1
49,1,466,1,57,41,61,0,35,4,0,1,0,0,1,0,0,1,0,0
29,1,138,1,84,31,45,0,56,2,0,0,1,0,0,0,0,0,0,0
31,0,383,4,72,7,86,1,49,1,0,1,0,0,0,0,0,0,1,0
33,0,48,1,62,42,50,0,39,5,0,1,0,0,0,0,1,0,1,0
26,1,123,2,34,3,64,2,98,5,0,1,0,0,0,1,0,0,1,0
20,1,250,3,84,41,93,2,87,4,0,1,0,0,0,0,0,1,0,0
26,1,189,3,92,29,46,1,42,1,0,0,1,0,0,0,1,0,0,1
43,1,391,1,81,27,63,1,50,2,0,0,1,0,0,0,0,0,0,0
44,1,420,4,73,49,71,2,95,4,0,0,1,0,1,0,0,1,0,0
35,2,98,1,99,16,89,2,45,4,0,0,1,0,1,0,0,1,0,0
18,2,294,3,91,8,51,0,46,1,0,0,1,1,0,0,0,1,0,0
37,1,161,3,68,7,78,2,66,1,0,0,1,0,1,0,0,0,1,0
39,0,123,1,43,33,96,2,82,3,0,1,0,0,1,0,0,1,0,0
44,1,77,3,81,17,79,1,80,2,0,0,1,0,0,0,1,0,0,1
39,1,131,4,56,27,69,1,69,3,0,0,1,0,0,1,0,0,0,1
20,1,215,4,51,10,77,1,58,5,0,1,0,0,0,0,1,0,0,0
41,2,166,3,83,32,80,2,65,5,0,0,1,0,0,0,0,1,0,0
47,1,407,1,31,31,92,1,43,1,0,1,0,0,0,0,0,0,1,0
16,1,492,4,78,35,72,1,46,5,0,0,1,1,0,0,0,0,0,0
25,1,110,2,37,0,96,1,60,5,0,1,0,0,1,0,0,1,0,0
33,0,226,4,49,48,56,1,54,2,0,1,0,0,0,0,1,1,0,0
39,1,425,2,85,29,91,1,92,2,0,0,1,0,0,0,0,0,1,0
46,1,123,3,34,37,85,1,43,1,0,1,0,0,0,1,0,0,0,0
30,1,272,3,37,45,82,0,73,5,1,1,0,0,0,0,0,1,0,0
20,1,399,4,68,40,40,1,72,5,0,0,1,0,0,0,0,1,0,0
20,2,92,3,68,12,84,0,66,1,0,0,1,0,1,0,0,1,0,0
37,1,176,3,93,15,46,2,47,3,0,1,0,0,0,1,0,1,0,0
45,1,322,4,90,29,78,2,30,1,0,0,1,0,0,1,0,0,0,1
15,1,461,1,49,30,53,1,31,3,0,0,1,0,1,0,0,0,0,1
24,2,303,2,93,4,49,1,37,1,1,0,1,0,1,0,0,0,0,0
42,2,93,4,34,17,55,1,93,5,0,0,1,0,0,0,0,0,0,1
15,0,87,2,55,38,64,1,96,2,0,1,0,0,0,0,1,1,0,0
15,1,176,2,43,29,46,0,44,1,0,0,1,0,1,0,0,0,0,0
33,0,85,3,50,6,80,1,73,3,0,0,1,0,0,1,0,0,0,0
29,1,280,4,55,22,82,2,62,5,1,0,1,0,0,0,0,0,0,0
15,2,398,3,53,32,71,2,95,4,0,0,1,0,0,0,0,1,0,0
27,2,344,4,78,6,48,1,83,3,1,0,1,0,0,1,0,0,0,0
21,1,419,4,81,28,64,1,66,5,0,1,0,0,0,0,0,0,0,0
38,1,457,2,31,11,46,0,38,4,0,1,0,0,0,0,0,0,1,0
15,2,240,4,88,45,75,2,65,1,0,0,1,0,0,0,1,0,0,0
43,2,342,3,83,19,49,2,98,1,0,0,1,0,1,0,0,0,0,0
30,1,158,1,57,18,53,1,58,4,0,0,1,0,0,0,1,1,0,0
24,1,160,2,36,26,98,0,37,5,1,1,0,0,0,1,0,1,0,0
34,0,297,3,71,5,54,1,37,5,0,0,1,0,1,0,0,0,1,0
48,1,88,3,42,22,85,2,40,5,0,1,0,0,0,0,1,0,0,0
23,2,321,2,30,17,90,0,44,5,0,0,0,0,0,0,0,0,1,0
44,0,242,2,42,12,58,2,93,4,0,1,0,0,0,0,1,0,0,1
29,0,418,1,39,23,96,2,98,1,0,0,1,0,1,0,0,1,0,0
36,1,354,3,53,49,95,0,85,5,0,1,0,0,1,0,0,0,1,0
25,0,252,1,78,26,99,1,58,4,0,1,0,0,0,1,0,0,1,0
29,1,231,1,82,8,60,1,47,5,1,1,0,0,0,0,0,1,0,0
41,1,233,4,37,26,48,1,65,1,0,0,1,1,0,0,0,1,0,0
21,2,123,1,94,41,87,1,70,2,0,0,0,0,0,0,0,0,1,0
23,1,321,3,87,2,81,2,48,3,0,1,0,0,1,0,0,0,1,0
42,1,33,3,80,40,55,2,66,4,0,1,0,0,1,0,0,0,1,0
37,1,136,2,86,46,62,1,55,5,0,0,1,0,0,0,1,0,0,0
17,2,471,1,39,12,92,1,82,4,0,1,0,0,0,0,1,0,0,0
31,1,280,1,35,31,61,2,33,5,0,0,1,0,0,0,0,0,1,0
45,0,100,3,66,12,83,2,35,4,0,0,1,0,0,1,0,0,0,1
15,1,468,1,67,17,76,1,38,5,0,0,1,1,0,0,0,0,1,0
29,0,71,3,93,10,52,1,51,3,0,1,0,0,1,0,0,0,0,1
31,1,478,4,54,39,53,1,76,5,0,0,1,0,0,1,0,1,0,0
35,1,393,1,96,48,44,1,58,5,0,0,1,0,0,0,1,0,0,1
28,1,81,2,66,44,40,1,91,1,1,0,0,0,1,0,0,0,0,1
17,0,478,3,88,20,50,1,80,4,1,0,1,0,0,0,1,0,0,0
30,2,281,3,69,28,66,2,51,2,0,1,0,0,1,0,0,0,0,1
26,2,411,2,46,33,66,1,60,5,0,0,1,0,1,0,0,0,1,0
46,1,256,3,94,38,75,1,33,1,1,0,1,0,0,1,0,1,0,0
31,1,182,1,89,13,59,1,65,1,0,1,0,0,1,0,0,0,1,0
48,1,324,4,38,23,52,1,34,5,0,0,1,0,0,1,0,1,0,0
40,0,438,3,68,40,70,1,72,1,0,0,1,0,0,1,0,0,1,0
19,1,41,1,86,19,71,1,91,1,0,1,0,0,0,0,1,0,0,0
43,1,15,1,79,29,58,1,78,1,0,0,1,0,0,1,0,0,0,0
28,0,353,2,72,43,41,1,52,3,0,1,0,0,0,1,0,0,1,0
25,1,362,2,91,6,62,1,37,1,0,0,0,0,0,0,0,0,0,1
46,0,133,4,51,31,77,0,37,1,0,1,0,0,0,0,0,1,0,0
41,1,59,3,97,39,97,1,92,2,1,1,0,0,0,1,0,0,0,0
21,2,230,1,66,3,87,2,67,5,0,1,0,0,0,0,0,0,0,0
43,0,137,4,33,22,61,1,77,5,0,0,1,1,0,0,0,0,0,0
24,0,299,4,54,21,86,2,48,2,1,1,0,0,0,1,0,0,1,0
18,2,436,1,88,5,85,1,84,4,0,0,1,0,0,0,1,0,0,0
49,1,27,2,57,34,72,1,56,4,0,1,0,0,0,0,1,0,0,1
35,2,449,1,73,40,80,2,75,4,0,0,0,0,0,0,0,0,0,0
28,2,29,4,62,29,90,2,50,1,1,1,0,0,1,0,0,0,0,0
22,2,132,1,84,15,70,2,48,5,0,0,1,1,0,0,0,0,1,0
20,2,498,3,99,46,71,1,38,5,0,0,1,0,0,0,0,0,0,0
27,2,308,1,60,47,72,1,93,1,1,1,0,0,0,0,1,0,0,0
45,0,266,3,77,5,73,2,57,1,0,0,1,0,0,0,0,1,0,0
38,0,168,1,66,48,51,2,78,1,0,0,1,1,0,0,0,0,0,1
42,1,436,4,89,46,89,2,89,3,0,0,1,1,0,0,0,0,0,0
16,2,40,2,30,29,95,1,53,3,1,1,0,0,0,1,0,0,0,0
28,1,364,3,69,47,51,2,34,2,0,1,0,0,0,1,0,0,1,0
29,1,480,1,96,10,51,0,60,4,1,1,0,0,0,1,0,0,1,0
26,1,208,4,76,6,55,1,63,2,0,0,1,0,0,0,0,0,0,0
40,1,55,2,61,45,73,1,35,3,0,1,0,0,0,0,1,0,1,0
41,1,165,3,88,4,87,1,54,2,1,0,1,0,0,0,0,0,0,0
49,2,384,1,79,45,81,2,60,2,0,0,1,0,0,0,0,0,0,1
15,2,410,3,79,0,93,2,96,3,0,1,0,1,0,0,0,0,0,0
44,1,385,2,86,3,64,2,95,4,1,0,1,1,0,0,0,1,0,0
47,1,257,1,83,16,63,2,94,4,0,0,1,1,0,0,0,0,1,0
46,1,55,1,94,37,42,2,94,2,0,0,1,1,0,0,0,0,0,1
45,0,277,4,98,17,55,0,46,4,0,0,1,1,0,0,0,0,0,1
47,0,231,1,78,16,80,2,98,4,0,0,1,0,0,1,0,0,0,0
20,2,336,1,50,24,67,0,33,5,0,1,0,0,0,0,0,1,0,0
27,0,306,1,44,20,74,1,75,2,0,1,0,0,1,0,0,0,0,1
37,1,150,3,43,9,70,1,58,4,0,1,0,0,0,1,0,0,0,0
49,0,391,4,96,6,71,2,51,3,1,1,0,0,0,0,1,1,0,0
48,1,85,3,72,31,91,1,57,3,0,1,0,0,1,0,0,0,0,1
43,0,270,4,48,42,77,1,58,1,0,1,0,0,0,0,1,0,0,1
39,2,131,4,64,47,59,0,57,5,1,1,0,0,1,0,0,0,0,1
21,1,64,4,36,19,83,2,88,5,0,1,0,0,0,0,1,0,0,0
21,1,272,4,55,38,72,2,74,1,0,1,0,0,0,1,0,1,0,0
44,0,220,2,70,29,89,1,58,4,0,0,1,0,0,0,0,0,1,0
28,0,489,2,43,5,78,0,43,3,0,0,1,0,0,0,1,0,1,0
29,0,202,1,93,41,47,1,65,1,0,1,0,0,0,1,0,0,1,0
37,2,185,2,40,8,60,2,84,3,0,1,0,1,0,0,0,0,0,0
29,1,351,3,44,40,45,1,70,5,0,1,0,0,1,0,0,0,0,0
41,1,53,4,79,22,48,2,88,2,0,1,0,1,0,0,0,1,0,0
16,0,257,1,66,3,68,1,41,3,0,1,0,0,0,1,0,0,0,1
48,1,172,4,60,27,68,1,46,2,0,0,0,0,1,0,0,0,1,0
34,0,56,4,46,29,84,1,92,3,1,0,1,0,0,0,1,0,0,0
36,2,465,1,99,19,93,1,86,4,0,1,0,0,0,1,0,0,0,0
45,0,147,1,31,22,91,1,89,1,0,1,0,0,0,1,0,1,0,0
26,1,379,4,50,6,74,2,68,2,1,1,0,0,0,0,0,0,0,0
24,0,396,1,39,5,47,1,61,2,0,1,0,0,0,0,0,0,1,0
37,0,119,4,82,7,49,1,94,2,0,1,0,1,0,0,0,0,0,1
17,1,484,3,75,9,43,2,73,5,0,0,1,0,0,0,0,0,0,1
34,2,248,3,55,32,86,1,38,2,0,0,1,0,0,1,0,0,1,0
20,2,482,1,61,26,69,1,39,4,0,0,1,0,0,0,0,0,1,0
40,2,450,1,94,26,55,1,89,2,0,1,0,1,0,0,0,0,0,0
36,0,333,1,41,23,67,2,69,1,0,0,1,1,0,0,0,1,0,0
30,1,162,4,46,14,62,1,34,2,0,1,0,1,0,0,0,0,0,0
35,1,432,3,53,37,40,0,48,1,0,0,1,1,0,0,0,0,1,0
35,1,426,1,58,47,44,1,53,3,0,0,1,0,1,0,0,0,1,0
43,2,231,2,41,34,98,1,44,2,0,1,0,0,0,0,0,0,0,1
24,2,445,4,70,0,64,2,75,5,0,0,1,0,0,0,1,0,1,0
24,1,180,4,79,42,49,1,63,4,0,1,0,0,0,1,0,0,0,1
39,1,152,4,49,29,44,0,50,5,0,1,0,1,0,0,0,1,0,0
34,1,466,4,85,45,85,0,43,2,0,1,0,0,1,0,0,0,1,0
39,1,100,4,78,0,98,0,36,1,0,0,1,0,0,0,1,1,0,0
40,1,361,3,38,44,43,0,88,2,0,0,1,0,1,0,0,0,1,0
45,2,231,2,94,28,93,2,58,1,1,0,1,1,0,0,0,1,0,0
37,1,26,4,71,22,64,0,90,4,0,0,1,0,0,0,0,1,0,0
25,1,71,1,87,32,76,0,97,3,0,0,1,1,0,0,0,0,1,0
30,2,164,1,37,14,47,2,44,4,1,0,1,0,0,0,1,0,0,0
47,1,70,4,81,0,44,1,51,2,0,1,0,0,0,1,0,0,1,0
24,1,356,3,34,37,72,2,69,5,0,0,1,0,0,0,0,0,1,0
49,1,426,4,62,40,42,1,66,1,0,0,1,1,0,0,0,1,0,0
17,1,99,4,95,0,67,1,45,1,0,0,1,0,1,0,0,1,0,0
32,1,425,2,98,21,89,1,78,5,1,1,0,0,0,0,0,0,1,0
33,1,468,1,79,46,63,1,49,5,1,0,1,0,0,0,1,1,0,0
32,2,83,4,33,45,48,2,41,1,0,1,0,1,0,0,0,1,0,0
49,1,187,1,85,48,43,0,49,2,0,0,1,0,1,0,0,1,0,0
36,2,303,1,81,21,76,1,60,2,0,1,0,0,0,0,0,0,0,0
35,1,404,2,60,45,51,1,34,3,1,0,1,0,0,1,0,1,0,0
38,1,51,2,96,18,97,2,46,4,0,1,0,0,0,0,0,0,0,1
32,2,56,1,45,15,70,1,78,3,1,1,0,0,0,0,0,0,0,0
49,2,422,2,85,12,89,0,95,2,0,1,0,0,0,1,0,0,0,1
19,2,172,2,35,1,54,1,58,4,0,0,1,0,1,0,0,0,1,0
23,1,114,1,74,1,69,0,55,5,0,1,0,0,0,1,0,0,0,0
45,1,304,1,61,0,70,1,89,4,0,1,0,0,0,0,0,0,0,0
37,1,255,3,96,41,84,0,85,1,0,1,0,1,0,0,0,0,0,0
34,1,83,2,74,38,66,1,65,4,0,0,1,0,0,0,1,0,0,1
30,2,11,2,69,19,51,1,64,3,0,1,0,0,0,0,0,0,0,1
30,1,305,2,64,28,84,1,35,1,1,1,0,0,0,0,1,1,0,0
34,2,23,4,93,15,51,1,45,3,0,1,0,1,0,0,0,0,0,1
45,2,426,3,66,12,41,2,89,4,1,1,0,0,0,1,0,0,1,0
44,0,33,1,34,15,65,2,62,5,1,0,1,0,1,0,0,0,0,0
26,0,267,4,58,26,80,1,92,5,0,0,1,0,0,0,1,1,0,0
42,1,104,4,58,11,69,1,92,3,0,0,1,0,0,0,0,1,0,0
34,0,244,2,88,35,76,1,30,2,0,1,0,0,0,0,0,0,1,0
41,0,440,3,93,38,52,1,72,2,0,1,0,1,0,0,0,0,1,0
37,1,31,1,51,30,65,1,38,4,0,1,0,0,1,0,0,0,1,0
23,2,170,3,60,47,94,1,68,2,0,0,1,0,0,0,1,0,1,0
26,1,403,2,94,27,44,1,89,5,0,0,1,0,0,0,0,0,0,1
49,1,289,4,60,2,90,1,87,5,0,0,1,1,0,0,0,0,0,1
30,0,377,3,55,24,94,2,35,4,0,1,0,0,0,0,0,0,1,0
32,0,317,2,33,46,59,1,81,4,0,1,0,0,0,0,1,1,0,0
27,2,264,2,93,27,91,1,35,4,0,1,0,1,0,0,0,0,0,1
43,0,325,1,52,41,98,0,66,1,0,1,0,0,1,0,0,0,0,1
22,1,124,2,60,1,76,2,99,1,0,0,1,0,0,0,1,1,0,0
39,0,305,1,91,16,50,1,56,2,0,0,1,0,0,1,0,1,0,0
39,1,404,2,70,33,86,1,50,5,0,1,0,0,0,0,0,0,0,0
35,2,31,1,93,44,97,2,97,3,0,0,1,1,0,0,0,0,0,0
26,1,421,4,78,34,70,2,93,5,0,1,0,1,0,0,0,0,0,1
49,1,301,1,70,39,46,1,96,5,1,1,0,0,0,1,0,0,0,0
35,0,165,4,56,21,44,1,66,4,0,0,1,1,0,0,0,0,1,0
26,1,121,3,70,7,79,1,99,5,0,0,1,0,1,0,0,0,0,1
49,1,164,3,75,5,90,2,52,3,0,1,0,0,0,0,0,0,1,0
25,0,372,1,55,15,83,1,45,4,0,1,0,0,0,0,0,1,0,0
31,0,213,2,67,14,82,1,74,3,0,0,1,0,0,1,0,0,0,1
26,2,103,3,46,24,56,2,93,5,0,1,0,0,0,1,0,1,0,0
41,1,330,2,63,33,76,1,98,3,0,0,1,0,0,0,0,1,0,0
35,1,62,3,40,1,86,2,74,4,0,0,1,0,1,0,0,0,0,1
40,0,176,4,81,3,96,2,85,1,0,0,1,1,0,0,0,0,1,0
25,1,361,3,36,49,56,1,87,1,1,0,1,1,0,0,0,1,0,0
34,0,142,1,87,34,44,2,65,1,0,0,1,0,0,0,1,0,0,0
21,0,201,4,87,17,63,2,80,1,0,0,1,0,1,0,0,0,0,0
39,0,42,3,58,27,88,1,55,3,0,1,0,0,0,1,0,0,0,0
15,1,402,4,50,1,79,1,66,4,0,1,0,0,1,0,0,1,0,0
49,1,483,1,45,28,57,1,96,2,1,1,0,0,0,0,1,0,1,0
40,1,322,4,61,6,43,1,41,3,0,1,0,0,0,0,1,1,0,0
35,1,23,2,70,7,76,0,50,1,0,1,0,0,1,0,0,0,1,0
21,1,265,2,93,15,74,0,72,4,0,0,0,0,0,0,0,1,0,0
23,1,403,2,88,45,65,1,95,5,0,1,0,0,0,0,0,0,0,0
29,0,113,4,72,30,77,2,56,5,0,0,1,0,1,0,0,0,0,0
48,0,284,1,84,45,49,1,34,3,0,1,0,0,0,0,1,0,0,1
45,0,108,1,92,12,93,1,79,5,0,1,0,0,0,0,1,1,0,0
49,1,395,1,32,35,88,0,63,4,1,0,0,0,0,0,0,0,0,0
20,2,400,3,51,12,49,1,70,3,0,1,0,0,0,0,1,0,0,1
49,0,384,4,72,9,65,0,56,1,0,0,1,0,0,0,1,0,0,1
42,1,59,1,85,11,60,1,50,3,1,1,0,0,0,0,0,0,0,1
38,1,324,3,43,49,98,2,95,4,0,1,0,0,0,0,0,0,1,0
46,1,133,1,88,40,55,1,50,3,0,0,1,0,0,0,0,0,1,0
41,0,123,1,95,30,88,1,93,2,0,0,1,0,0,1,0,1,0,0
48,2,197,1,73,47,72,1,82,1,0,1,0,0,0,1,0,0,1,0
36,1,11,3,93,31,70,0,83,1,1,1,0,1,0,0,0,0,0,1
31,1,310,4,93,37,52,2,67,3,1,1,0,0,0,0,1,1,0,0
39,0,172,2,90,13,48,0,92,4,0,0,0,0,0,0,0,1,0,0
27,1,442,2,94,42,84,2,81,1,0,0,1,0,1,0,0,1,0,0
20,2,304,3,54,29,58,1,73,1,1,0,1,0,0,0,0,0,0,0
30,1,392,4,47,5,46,2,80,2,0,1,0,1,0,0,0,1,0,0
42,2,387,1,98,21,82,2,48,4,0,0,1,0,0,1,0,1,0,0
22,1,376,3,92,37,92,0,81,1,0,0,1,0,0,0,0,0,1,0
33,1,297,1,89,44,42,2,88,5,1,0,1,0,1,0,0,0,0,0
48,2,343,3,54,16,51,1,97,3,0,1,0,0,0,0,0,0,1,0
40,1,62,3,91,44,42,1,49,3,0,0,1,0,0,1,0,1,0,0
46,0,13,3,78,15,93,2,44,1,0,0,1,0,1,0,0,0,0,0
37,1,176,3,50,40,46,1,37,5,0,1,0,1,0,0,0,1,0,0
29,1,145,4,78,25,98,2,76,3,0,0,1,0,0,0,1,0,0,0
37,0,452,1,31,20,93,2,53,4,0,0,0,1,0,0,0,1,0,0
49,2,376,2,73,21,69,1,52,4,0,0,1,0,0,1,0,0,1,0
21,0,336,1,79,41,61,0,34,2,0,0,1,1,0,0,0,0,0,0
40,2,217,1,60,31,87,1,45,2,0,1,0,0,0,1,0,1,0,0
24,1,481,2,88,8,51,1,38,5,0,1,0,1,0,0,0,1,0,0
39,2,346,2,61,43,69,2,96,4,0,0,1,1,0,0,0,0,0,0
29,0,286,2,49,48,86,0,80,3,0,0,1,1,0,0,0,1,0,0
29,0,269,3,59,37,55,0,30,3,0,1,0,1,0,0,0,0,1,0
28,2,168,2,49,12,81,2,46,2,1,0,1,1,0,0,0,0,0,1
32,2,66,3,66,37,71,2,90,2,0,1,0,0,1,0,0,0,0,0
48,2,231,4,54,43,47,2,52,5,0,0,1,0,0,1,0,0,0,0
47,1,358,2,59,41,51,2,86,4,0,1,0,0,0,0,0,0,0,0
45,1,327,4,44,43,78,1,84,5,0,1,0,0,1,0,0,0,1,0
32,0,129,4,31,4,74,1,36,5,0,1,0,1,0,0,0,0,0,1
20,1,38,1,89,33,70,0,85,4,0,0,1,0,0,0,1,0,1,0
42,1,127,4,59,33,64,1,60,4,0,1,0,0,0,0,0,1,0,0
42,0,44,4,90,8,50,1,81,3,1,0,1,1,0,0,0,0,0,0
46,1,224,4,40,41,68,1,40,5,0,0,1,0,0,0,0,0,1,0
26,1,80,3,77,22,57,2,73,4,0,1,0,0,0,0,1,0,1,0
29,2,338,3,49,20,84,0,96,4,1,1,0,0,0,1,0,0,0,0
28,0,373,4,79,35,55,2,36,1,1,1,0,0,0,0,1,0,1,0
34,1,365,1,48,8,71,1,84,3,0,1,0,0,0,0,0,0,0,0
21,2,66,1,75,36,92,0,51,3,0,1,0,0,0,1,0,0,0,1
27,1,448,1,87,34,71,1,80,5,1,1,0,0,0,0,1,0,1,0
34,1,346,3,50,42,91,1,49,1,0,1,0,1,0,0,0,0,0,1
47,0,421,3,33,39,86,2,43,1,0,0,1,0,0,0,0,0,0,1
22,1,284,3,51,31,76,0,41,4,0,1,0,1,0,0,0,0,0,0
35,1,458,4,32,37,65,2,93,5,0,0,1,0,1,0,0,1,0,0
36,0,159,1,38,4,77,0,88,5,0,0,1,0,0,1,0,0,0,0
45,1,66,2,96,34,51,2,35,2,0,1,0,0,1,0,0,0,0,1
31,0,330,2,61,49,84,1,71,1,0,1,0,0,0,1,0,0,1,0
39,0,187,1,96,1,66,1,54,3,0,1,0,1,0,0,0,1,0,0
29,1,90,3,31,11,71,2,74,4,0,0,1,0,0,0,1,0,0,0
26,1,498,3,44,49,73,1,95,3,0,1,0,0,0,0,1,1,0,0
28,1,148,2,84,18,87,0,64,2,1,1,0,1,0,0,0,1,0,0
46,1,368,3,83,2,53,0,92,5,1,1,0,0,0,0,0,1,0,0
37,1,25,1,47,36,75,1,65,1,0,0,1,0,0,0,1,0,0,1
31,1,223,1,55,18,92,2,73,2,0,1,0,0,0,0,1,0,0,1
25,2,155,1,72,27,50,0,44,4,0,0,1,0,0,0,0,0,0,1
39,0,188,1,63,12,86,2,98,4,0,0,1,0,1,0,0,1,0,0
21,0,397,2,98,14,82,1,86,2,0,0,1,0,0,1,0,1,0,0
35,2,11,4,96,18,43,1,72,1,0,0,1,1,0,0,0,0,0,1
36,1,396,2,90,22,91,0,94,2,0,1,0,0,1,0,0,1,0,0
33,1,261,3,76,4,60,2,94,5,0,1,0,0,0,0,1,1,0,0
46,0,397,1,71,10,69,1,47,4,1,0,1,0,0,0,1,0,0,1
18,1,235,3,88,46,78,2,55,1,1,1,0,0,1,0,0,0,0,0
29,2,225,3,66,19,93,0,66,1,0,1,0,0,0,0,0,0,1,0
32,1,91,3,53,32,98,2,46,3,0,1,0,0,1,0,0,0,1,0
44,1,122,3,75,18,41,1,48,3,0,0,1,0,0,1,0,1,0,0
35,0,430,4,31,12,79,1,95,1,0,0,1,1,0,0,0,0,0,1
35,1,468,1,93,23,45,2,86,5,0,0,1,0,0,0,1,0,0,0
38,1,325,3,50,39,76,2,48,4,1,1,0,0,0,0,1,0,0,0
15,1,205,1,79,32,82,0,77,1,0,0,1,0,0,0,0,1,0,0
42,0,415,4,62,34,94,1,73,2,0,1,0,0,1,0,0,0,1,0
28,0,177,3,85,9,40,0,37,2,0,1,0,0,0,0,1,1,0,0
43,1,451,1,60,28,56,0,43,2,0,0,1,0,0,0,1,0,0,0
21,1,28,3,74,2,58,1,56,5,0,1,0,1,0,0,0,1,0,0
33,1,167,1,38,2,79,2,68,1,0,1,0,0,1,0,0,0,1,0
38,2,43,1,46,14,60,2,72,3,0,0,1,0,0,0,0,0,1,0
46,2,213,2,84,34,44,0,78,4,0,1,0,0,0,1,0,0,0,0
18,2,414,2,30,43,91,2,70,1,0,0,1,1,0,0,0,0,0,1
36,2,264,4,45,12,82,1,43,5,0,1,0,1,0,0,0,0,1,0
27,1,271,1,52,32,53,2,48,3,1,0,1,0,0,1,0,0,1,0
18,0,242,4,65,40,45,2,32,4,0,0,1,0,0,1,0,0,0,0
42,1,15,4,90,14,50,1,55,1,0,1,0,0,0,0,0,1,0,0
30,0,302,4,33,23,99,2,67,5,1,1,0,1,0,0,0,1,0,0
39,1,355,2,88,44,45,2,41,4,0,0,1,1,0,0,0,0,1,0
42,0,179,2,31,35,45,1,31,5,1,1,0,1,0,0,0,0,0,1
35,1,275,1,89,37,72,1,92,5,0,1,0,1,0,0,0,1,0,0
27,2,431,4,95,42,68,1,95,2,0,1,0,0,0,1,0,0,1,0
34,2,394,1,61,43,43,2,35,3,0,1,0,0,0,1,0,1,0,0
